energy_gev,method,repeats,mean_fb,empirical_sem_fb,mean_internal_stderr_fb,mean_normalized_ess,evaluations_per_repeat,mean_seconds,total_seconds
1990.0,conditional_nf,10,0.38390880556068757,5.655350998563628e-05,0.00019646270440630033,0.8842196703071921,500000.0,17.79526639591204,177.9526639591204
1990.0,madevent,10,0.383394,0.00011645886255097448,0.00046143299999999997,,,17.550600399402903,175.50600399402902
2000.0,conditional_nf,10,0.3834344677417307,5.611742358316157e-05,0.00019689770216551613,0.8835117707486997,500000.0,17.774840716592735,177.74840716592735
2000.0,madevent,10,0.382808,0.00013536617007214416,0.00047720200000000003,,,17.381600204505958,173.81600204505958
