energy_gev,conditional_nf,madevent,nf_minus_madevent_fb,relative_difference
1990.0,0.38390880556068757,0.383394,0.000514805560687559,0.0013427585217493205
2000.0,0.3834344677417307,0.382808,0.0006264677417306963,0.0016365063993717382
