benchmark,dimension,bins,seed,condition_id,condition_0,condition_1,condition_2,integral_true,integral_estimate,relative_error,variance,weight_variance,ess_fraction,train_time,eval_time,parameter_count,ise_2d
single_gaussian,4,16,0,1,0.25,0.75,0.800000011920929,1.0,0.9999011754989624,9.882450103759766e-05,9.711603075265883e-07,0.04855801537632942,0.953682890625,162.64694663323462,0.06459242338314652,148832,
single_gaussian,4,16,0,2,0.5,0.5,0.5,1.0,0.9996373057365417,0.00036269426345825195,6.382665038108826e-07,0.03191332519054413,0.9690525,162.64694663323462,0.06476558512076735,148832,
single_gaussian,4,16,0,3,0.75,0.25,0.699999988079071,1.0,0.9991766214370728,0.0008233785629272461,6.593980640172958e-07,0.03296990320086479,0.968032109375,162.64694663323462,0.06416753819212317,148832,
single_gaussian,4,16,0,4,0.8500000238418579,0.800000011920929,0.30000001192092896,1.0,0.9993680119514465,0.0006319880485534668,5.555884540081025e-07,0.02777942270040512,0.972938671875,162.64694663323462,0.06417084764689207,148832,
single_gaussian,4,16,1,0,0.15000000596046448,0.20000000298023224,0.20000000298023224,1.0,1.001022219657898,0.0010222196578979492,1.0991759598255157e-06,0.05495879799127579,0.948006015625,162.6307893176563,0.06521927984431386,148832,
single_gaussian,4,16,1,1,0.25,0.75,0.800000011920929,1.0,1.0002695322036743,0.0002695322036743164,7.450940459966659e-07,0.0372547022998333,0.96410265625,162.6307893176563,0.06455603195354342,148832,
single_gaussian,4,16,1,2,0.5,0.5,0.5,1.0,1.0008727312088013,0.0008727312088012695,7.004223018884659e-07,0.035021115094423294,0.966221484375,162.6307893176563,0.06491537718102336,148832,
single_gaussian,4,16,1,3,0.75,0.25,0.699999988079071,1.0,0.999159038066864,0.0008409619331359863,9.919080138206482e-07,0.04959540069103241,0.952673125,162.6307893176563,0.06438311096280813,148832,
single_gaussian,4,16,1,4,0.8500000238418579,0.800000011920929,0.30000001192092896,1.0,0.9997504353523254,0.00024956464767456055,6.260047107934952e-07,0.03130023553967476,0.969635703125,162.6307893176563,0.06425866018980742,148832,
single_gaussian,4,16,2,0,0.15000000596046448,0.20000000298023224,0.20000000298023224,1.0,0.9992234110832214,0.0007765889167785645,1.3122697174549103e-06,0.06561348587274551,0.938337890625,162.7117418302223,0.06481208559125662,148832,
